Id,SalePrice
309,140228.25
310,139485.75
311,144285.34
312,141446.42
313,136264.47
314,131659.0
315,131795.5
316,121336.08
317,129678.25
318,133170.34
319,179785.95
320,129488.5
321,104303.17
322,131027.54
323,103758.89
324,113858.41
325,149952.3
326,167552.5
327,62241.37
328,99904.23
329,87689.87
330,176255.53
331,157374.0
332,139117.42
333,141356.2
334,141081.0
335,135224.01
336,119726.54
337,124692.91
338,113037.74
339,133650.09
340,133925.75
341,157062.21
342,154235.0
343,137960.5
344,134670.5
345,109775.79
346,145092.75
347,127121.5
348,123979.62
349,149592.34
350,121158.8
351,115092.66
352,122624.5
353,102030.48
354,67830.49
355,100182.02
356,122866.0
357,133615.87
358,118319.41
359,84544.0
360,121482.0
361,149304.12
362,57946.1
363,132279.05
364,139702.34
365,103181.0
366,108658.02
367,134929.84
368,109674.2
369,144906.0
370,172113.4
371,115299.0
372,141866.5
373,142109.06
374,179254.74
375,128133.8
376,101892.76
377,133712.18
378,89774.11
379,167425.41
380,151733.46
381,98715.65
382,143034.5
383,138408.86
384,147951.95
385,151302.0
386,161641.0
387,70138.48
388,136801.64
389,129664.5
390,146684.0
391,126932.43
392,132560.05
393,171330.82
394,152139.27
395,221212.93
396,180731.4
397,158294.0
398,147215.05
399,154613.53
400,146540.05
401,286590.77
402,282022.77
403,282022.77
404,324676.19
405,323104.41
406,245208.33
407,307732.2
408,194538.77
409,253711.0
410,242939.17
411,168934.44
412,227078.59
413,139508.5
414,205762.61
415,193405.5
416,205628.36
417,213221.47
418,132856.0
419,135683.4
420,241762.08
421,259063.87
422,199108.91
423,221042.89
424,264365.72
425,305468.47
426,196665.46
427,284749.48
428,162873.53
429,136558.84
430,144210.20333333334
431,113022.23
432,134889.84
433,131303.65
434,148945.0
435,123268.26
436,115380.83
437,103107.15
438,131469.47
439,143992.0
440,171750.09
441,135911.72
442,235190.15
443,137704.5
444,179893.59
445,156283.55
446,209002.08
447,115504.84
448,130962.5
449,123274.82
450,198976.2
451,265809.75
452,149872.0
453,71255.33
454,323780.44
455,70601.33
456,260237.53
457,136684.7
458,159536.24
459,167487.25
460,403894.37
461,315646.26
462,202775.1
463,232767.23
464,225705.8
465,369589.01
466,139213.5
467,162019.4
468,129404.03
469,139508.75
470,139036.13333333333
471,135711.47
472,170744.84
473,182830.5
474,177088.54
475,190731.0
476,182698.14
477,168877.17
478,248257.36
479,200279.63
480,177180.7
481,186711.25
482,198165.21
483,310720.0
484,365773.29
485,162927.0
486,313699.63
487,165435.0
488,247600.56
489,176275.21
490,260592.53
491,240808.65
492,165165.7
493,213911.25
494,128834.94
495,279352.94
496,171648.3
497,316267.02
498,142404.47
499,118105.48
500,121710.08
501,92546.0
502,104926.5
503,111829.37
504,148427.88
505,156536.75
506,296734.43
507,388537.08
508,364221.98
509,428144.13
510,443449.97
511,359020.6
512,266255.4
513,304698.86
514,427422.49
515,280286.93
516,360022.61
517,368389.06
518,329184.93
519,195725.76
520,340520.97
521,236464.0
522,224771.31
523,168276.0
524,203847.13
525,211084.87
526,187105.9
527,178537.66
528,185682.14
529,219474.35
530,212036.08
531,214844.85
532,173187.44
533,248450.24
534,185806.16
535,254116.1
536,334378.81
537,358862.57
538,250581.37
539,307760.44
540,269550.78
541,232417.4
542,253725.51
543,267494.33
544,230720.01
545,226958.46
546,247014.07
547,208805.54
548,191684.0
549,193337.05
550,151911.88
551,182115.06
552,179459.52
553,188446.5
554,198650.25
555,190654.5
556,208931.5
557,126182.91
558,133663.83333333334
559,118920.66
560,119675.5
561,180490.0
562,154984.55
563,221434.2
564,382108.11
565,183312.19
566,153435.58
567,151071.95
568,169823.99
569,285869.49
570,258925.76
571,274148.1
572,274448.23
573,162870.5
574,209545.63
575,190036.35
576,194681.35
577,325074.17
578,214930.5
579,398241.53
580,276541.43
581,203447.95
582,165808.37
583,172710.0
584,234738.08
585,136164.55
586,156166.65
587,133428.0
588,138345.2
589,178425.35
590,112532.8
591,141276.5
592,144745.5
593,91149.76
594,154303.0
595,139036.07
596,126127.25
597,220838.97
598,126813.43
599,154078.0
600,174018.7
601,137981.0
602,113050.33
603,140875.0
604,124343.11
605,175962.2
606,135140.24
607,139481.26
608,92213.37
609,111631.07
610,94503.05
611,140649.3
612,140507.5
613,180746.73
614,148636.5
615,122822.01
616,150256.5
617,130719.0
618,135750.58
619,116316.08
620,123988.25
621,133643.74
622,147801.84
623,112108.08
624,132468.3
625,131656.87
626,120451.0
627,111172.86
628,88558.0
629,131381.09
630,128163.13
631,140710.0
632,140205.96
633,133398.15
634,151706.0
635,86250.72
636,97630.04
637,146435.0
638,62706.75
639,122240.34
640,127580.24
641,145412.46
642,104990.25
643,132329.34
644,122476.88
645,77365.26
646,254551.48
647,119267.84
648,124919.17
649,120302.62
650,158697.99
651,137265.18
652,119553.0
653,107494.08
654,142772.5
655,114198.52
656,142605.11
657,120391.08
658,107120.96
659,114762.25
660,111002.61
661,101933.3
662,90781.04
663,198260.27
664,136587.33
665,164530.55
666,151117.77
667,127077.58
668,104217.38
669,144522.46
670,160899.0
671,112684.25
672,113416.27
673,121642.08
674,103958.54
675,86364.5
676,121332.69
677,137438.0
678,153747.5
679,138291.0
680,140991.03
681,137758.5
682,144776.97
683,116198.88
684,137518.58
685,151387.49
686,160195.87
687,125465.85
688,134785.5
689,228037.09
690,127905.75
691,177696.5
692,155854.5
693,112640.5
694,129794.69
695,217709.74
696,243937.52
697,230775.86
698,216443.35
699,169259.57
700,254824.49
701,458747.91
702,335793.18
703,257567.43
704,174916.05
705,145069.47
706,201467.71
707,211175.0
708,195008.05
709,220755.11
710,149392.96333333335
711,143173.47
712,163393.39
713,241488.39
714,317809.75
715,323563.55
716,255241.4
717,225848.27
718,146185.67
719,192881.86
720,192139.6
721,229708.84
722,197546.33
723,138985.75
724,134516.36
725,144250.82
726,150215.75
727,157551.04
728,204165.74
729,112530.34
730,114668.0
731,95485.83
732,97540.0
733,104623.98
734,114625.17
735,119001.78
736,111179.68
737,157069.15
738,160800.37
739,131598.25
740,131399.66
741,196433.0
742,165222.22
743,184249.5
744,119649.51
745,134052.0
746,242523.79
747,234871.8
748,197752.56
749,122453.5
750,111595.58
751,113360.0
752,102237.8
753,148659.84
754,104547.29
755,145246.34
756,80660.45
757,92291.12
758,77726.06
759,83136.6
760,324448.05
761,250463.98
762,254137.68
763,219054.75
764,149563.0
765,189345.5
766,200724.5
767,273915.11
768,239339.1
769,157434.96
770,212022.52
771,181873.17
772,176338.85
773,250865.5
774,198357.0
775,277914.69
776,351646.8
777,202077.24
778,127277.59
779,161533.99
780,151822.09
781,136709.5
782,135386.33
783,98158.66666666669
784,93497.54
785,140406.75
786,105121.33
787,125434.6
788,126403.5
789,136305.5
790,129049.4
791,173137.5
792,154677.11
793,181825.45
794,192033.17
795,184273.5
796,193760.48
797,175537.3
798,177473.34
799,149537.01
800,189431.56
801,215827.68
802,323527.96
803,452778.69
804,171588.86
805,287149.59
806,367214.47
807,379350.23
808,163539.34
809,186026.57
810,251960.02
811,203252.65
812,164258.37
813,174830.0
814,172890.17
815,175291.65
816,184187.5
817,159390.4
818,120282.91
819,120154.25
820,176607.68
821,173456.33
822,98512.0
823,107783.71
824,151565.84
825,128229.16
826,332031.48
827,264685.99
828,389912.48
829,422476.7
830,313412.77
831,396453.66
832,444797.08
833,415850.96
834,424725.99
835,287084.82
836,300370.28
837,324532.37
838,383630.99
839,314353.65
840,271585.97
841,232114.84
842,247507.5
843,245429.22
844,177579.75
845,181580.48
846,189125.0
847,222605.99
848,281021.2
849,226522.24
850,191027.09
851,176388.63
852,174568.8
853,176611.29
854,172450.02
855,182943.77
856,175702.83
857,172380.52
858,175867.14
859,179534.36
860,250340.6
861,166359.59
862,179090.59333333332
863,163187.11
864,219497.36
865,164591.05
866,212140.1
867,224756.25
868,183323.5
869,176386.0
870,351960.76
871,386691.47
872,311961.21
873,255975.64
874,251042.63
875,336925.07
876,206365.06
877,290045.1
878,233808.86
879,375938.38
880,223288.08
881,246876.97
882,223335.05
883,240263.03
884,244409.12
885,223867.57
886,201966.5
887,229089.69
888,163985.45
889,273527.06
890,248534.68
891,244168.01
892,204485.34
893,137094.5
894,152671.69
895,151245.74
896,197608.15
897,196822.9
898,119390.79
899,122282.5
900,136680.59
901,265188.79
902,140429.09
903,152097.0
904,224271.52
905,191554.52
906,232480.22
907,200993.16
908,222114.6
909,168176.83
910,167687.28
911,173540.04
912,260115.59
913,294607.94
914,252046.78
915,260247.25
916,346442.61
917,143264.75
918,193491.24
919,146664.12
920,160256.0
921,185013.83
922,215687.67
923,238147.57
924,155855.5
925,143967.5
926,136751.0
927,127173.34
928,130099.4
929,143556.0
930,134286.08
931,114781.82
932,159452.6
933,146446.82
934,195709.24
935,147102.5
936,198148.0
937,123506.88
938,68303.44
939,63660.33
940,118629.5
941,138639.25
942,134010.25
943,151364.41
944,160010.37
945,137368.5
946,126567.77
947,135458.58
948,131935.0
949,165217.5
950,123208.0
951,153761.34
952,140574.07
953,137954.2
954,130154.65
955,125762.58
956,127110.58
957,123429.16
958,131008.11
959,127211.43
960,146156.75
961,119865.07
962,127785.0
963,157518.02
964,176705.14
965,131032.76
966,132908.99
967,179771.35
968,117906.4
969,130531.53
970,105142.59
971,135021.25
972,146107.0
973,144407.74
974,152543.96
975,108295.62
976,112813.11
977,120511.32
978,114331.24
979,122452.67
980,105116.5
981,103604.6
982,118076.03
983,122641.0
984,93376.76
985,130458.2
986,232207.78
987,145642.27
988,114482.04
989,156158.65
990,130058.33
991,227553.48
992,104631.72
993,137992.4
994,108984.04
995,139638.5
996,119175.54
997,112721.5
998,109067.8
999,136918.0
1000,118295.71
1001,132215.26
1002,118962.76
1003,153049.75
1004,131621.27
1005,117403.64
1006,151977.28
1007,97570.15
1008,94226.04
1009,185951.97
1010,199218.49
1011,166258.8
1012,122676.84
1013,111184.63
1014,228987.51
1015,108312.96
1016,134321.5
1017,160393.8
1018,121402.76
1019,142010.9
1020,121082.59
1021,133065.23
1022,118327.34
1023,124529.0
1024,124111.0
1025,156102.5
1026,187517.8
1027,148957.7
1028,147698.16
1029,156419.5
1030,95815.94
1031,184108.5
1032,146624.92
1033,172413.2
1034,114108.29
1035,222613.64
1036,145223.75
1037,116001.32
1038,103215.44
1039,132480.89
1040,130854.5
1041,151082.43
1042,110007.02
1043,186638.13
1044,213366.89
1045,258394.03
1046,320857.36
1047,256461.91
1048,220236.63
1049,233486.93
1050,186116.19
1051,217840.72
1052,219413.63
1053,227340.09
1054,147490.66
1055,159518.51
1056,133565.0
1057,140744.25
1058,224918.29
1059,212529.02
1060,194455.05
1061,222443.56
1062,132633.0
1063,142392.97
1064,145590.83333333334
1065,139229.0
1066,113971.11
1067,128021.6
1068,133468.1
1069,117740.0
1070,245389.14
1071,232377.3
1072,203524.0
1073,250943.21
1074,304814.04
1075,231710.42
1076,239381.38
1077,188290.9
1078,189210.78
1079,178751.86
1080,181696.28
1081,163543.44
1082,128035.53
1083,132910.51
1084,128628.41
1085,145163.5
1086,141884.5
1087,162743.9
1088,158933.14
1089,386329.39
1090,144893.5
1091,121287.99
1092,104788.68
1093,122552.55
1094,104132.5
1095,107960.72
1096,119413.79
1097,159272.0
1098,141659.29
1099,127320.79
1100,134777.0
1101,131661.04
1102,145936.34
1103,171715.4
1104,137668.01
1105,152629.3
1106,139155.5
1107,186633.74
1108,190451.53
1109,119902.0
1110,174691.83
1111,187041.35
1112,244551.33
1113,301434.24
1114,124697.0
1115,132189.8
1116,158265.7
1117,96406.6
1118,80472.48
1119,138571.05
1120,132466.63
1121,116175.11
1122,288874.9
1123,164765.23
1124,173208.5
1125,200614.29
1126,208659.2
1127,153844.73
1128,144922.5
1129,230294.27
1130,218892.78
1131,224601.8
1132,245073.58
1133,172407.65
1134,211723.97
1135,334576.27
1136,184437.0
1137,271588.14
1138,323692.56
1139,167894.99
1140,131275.5
1141,85093.0
1142,89869.54
1143,87415.0
1144,85271.93
1145,144251.3
1146,177273.19
1147,203789.42
1148,164552.16
1149,117402.87
1150,155248.0
1151,158111.66
1152,127225.5
1153,125744.75
1154,151706.59
1155,140650.43
1156,170342.77
1157,182617.0
1158,230221.6
1159,186345.9
1160,184261.99
1161,187958.84
1162,251339.04
1163,273072.17
1164,329190.62
1165,168575.36
1166,187864.0
1167,427178.06
1168,527133.45
1169,355111.5
1170,461647.27
1171,420354.37
1172,325000.51
1173,387904.66
1174,151762.80333333334
1175,200584.15
1176,163422.68
1177,253813.74
1178,183629.0
1179,152774.5
1180,110131.26
1181,183797.73
1182,109010.91
1183,126488.5
1184,98995.0
1185,91398.0
1186,98632.0
1187,140172.5
1188,142942.58
1189,151309.09
1190,146975.83
1191,442205.43
1192,261418.48
1193,242751.87
1194,370959.26
1195,348230.07
1196,323073.14
1197,267021.69
1198,298179.75
1199,320812.78
1200,351165.99
1201,346477.6
1202,286767.93
1203,278082.62
1204,312082.09
1205,284110.63
1206,169235.05
1207,180501.9
1208,175735.8
1209,290754.0
1210,183070.7
1211,181904.15
1212,205040.08
1213,204020.79
1214,167447.97
1215,186670.36
1216,197002.38
1217,263736.83
1218,288571.64
1219,274471.04
1220,389388.59
1221,326989.01
1222,518905.0
1223,307009.78
1224,345695.08
1225,264434.62
1226,329747.04
1227,232437.25
1228,216825.58
1229,486155.62
1230,183227.65
1231,134898.75
1232,193513.93
1233,133729.25
1234,193182.81
1235,187650.3
1236,194184.29
1237,193658.35
1238,170821.9
1239,165874.22
1240,154098.63
1241,116711.59
1242,152053.97
1243,144317.59333333335
1244,129228.74
1245,119359.7
1246,125113.74
1247,137150.0
1248,113348.5
1249,127328.83
1250,280194.1
1251,358440.78
1252,170937.75
1253,149318.04
1254,172116.59
1255,165947.64
1256,183084.47
1257,236433.55
1258,158804.75
1259,168960.7
1260,141074.1
1261,164146.37
1262,146393.95
1263,129287.5
1264,135649.5
1265,146572.5
1266,162150.75
1267,166690.0
1268,156537.23
1269,147453.5
1270,118559.0
1271,119175.32
1272,165790.4
1273,142632.25
1274,133164.25
1275,144700.35
1276,123785.33
1277,134960.2
1278,159552.32
1279,134899.0
1280,149404.5
1281,151928.0
1282,150309.0
1283,146684.08
1284,137439.5
1285,134394.0
1286,156922.5
1287,132213.85
1288,131286.08
1289,133229.5
1290,131546.5
1291,230048.79
1292,151507.51
1293,199109.2
1294,127227.87
1295,95958.47
1296,75122.26
1297,92757.08
1298,154532.07
1299,139644.17
1300,147374.75
1301,147104.5
1302,190211.0
1303,174067.3
1304,267328.86
1305,140721.55
1306,103495.07
1307,134581.37
1308,126303.34
1309,154482.7
1310,121257.08
1311,121177.0
1312,144122.24
1313,136998.09
1314,136330.84
1315,143645.35
1316,152617.25
1317,118831.54
1318,118695.0
1319,104528.71
1320,104534.06
1321,102556.12
1322,106044.73
1323,128643.68
1324,140586.09
1325,79812.11
1326,118243.37
1327,90387.23
1328,218171.7
1329,99045.37
1330,118541.33
1331,83673.8
1332,168471.18
1333,102545.61
1334,117008.5
1335,103036.3
1336,192110.62
1337,133793.29
1338,126056.37
1339,76127.15
1340,110140.5
1341,140296.09
1342,157530.65
1343,159409.05
1344,98276.43
1345,92902.76
1346,151087.82
1347,148079.87
1348,134674.58
1349,136719.5
1350,165251.5
1351,147965.88
1352,152704.92
1353,162391.65
1354,103702.49
1355,246669.9
1356,133602.26
1357,132161.9
1358,175729.63
1359,135245.5
1360,105621.12
1361,197737.6
1362,231617.78
1363,171246.05
1364,163316.7
1365,135799.8
1366,142541.5
1367,206508.13
1368,176342.6
1369,228910.35
1370,190259.98
1371,217077.38
1372,282100.43
1373,217234.35
1374,219576.76
1375,193294.56
1376,165434.32
1377,146703.5
1378,182447.22
1379,194743.95
1380,206514.24
1381,223438.45
1382,145190.19
1383,163987.31
1384,124288.0
1385,215322.51
1386,200636.83
1387,226551.98
1388,216799.49
1389,283803.56
1390,237203.52
1391,231145.95
1392,235551.18
1393,139045.2666666667
1394,193365.52
1395,213647.08
1396,189724.0
1397,195964.55
1398,140627.39
1399,130035.5
1400,129768.9
1401,196077.36
1402,118144.5
1403,258860.23
1404,142463.04
1405,133482.99
1406,98067.19
1407,115492.06
1408,127631.03
1409,164560.19
1410,105782.8
1411,63410.88
1412,110771.8
1413,137895.0
1414,113236.66
1415,157416.5
1416,140033.64
1417,169530.27
1418,148088.5
1419,103141.5
1420,152387.71
1421,163901.0
1422,167157.4
1423,179124.89
1424,191686.64
1425,203311.0
1426,102001.76
1427,123428.84
1428,63316.08
1429,88901.26
1430,137733.39
1431,63949.99
1432,115678.04
1433,67203.9
1434,317812.93
1435,277678.69
1436,193416.5
1437,155580.3
1438,228360.26
1439,158181.74
1440,188489.24
1441,179403.03
1442,346958.73
1443,355563.93
1444,132657.0
1445,198661.74
1446,114711.04
1447,131288.79
1448,144146.4
1449,83153.0
1450,85903.0
1451,155296.0
1452,89453.83
1453,85811.0
1454,87856.0
1455,87056.0
1456,156109.21
1457,112281.5
1458,234778.09
