Id,SalePrice
1720,257405.85
1721,167509.5
1722,132004.5
1723,155101.34
1724,213543.39
1725,228267.7
1726,189019.6
1727,168225.14
1728,185453.1
1729,162869.11
1730,173935.09
1731,123171.51
1732,132801.5
1733,127620.5
1734,130992.5
1735,132050.5
1736,117137.93
1737,350109.72
1738,214136.19
1739,270824.68
1740,193282.7
1741,190027.34
1742,172949.68
1743,177021.85
1744,310456.2
1745,230334.14
1746,264841.28
1747,211255.7
1748,216301.64
1749,161130.46
1750,151104.0
1751,231059.38
1752,125587.5
1753,147647.97
1754,208798.7
1755,165441.91
1756,123572.58
1757,122049.58
1758,146205.5
1759,177537.0
1760,156101.87
1761,150806.7
1762,173616.45
1763,166443.0
1764,117838.68
1765,171241.07
1766,174829.0
1767,201373.0
1768,140328.5
1769,157594.0
1770,139226.75
1771,135881.59
1772,140250.71
1773,138804.25
1774,135137.72
1775,130319.5
1776,130478.47
1777,112077.08
1778,129572.5
1779,134121.27
1780,178877.32
1781,128887.89
1782,102951.09
1783,134764.54
1784,97940.52
1785,110216.97
1786,149875.74
1787,168263.98
1788,71270.01
1789,96951.93
1790,80654.5
1791,176891.03
1792,151240.5
1793,136161.1
1794,139475.2
1795,142260.0
1796,136041.87
1797,129405.45
1798,122103.43
1799,116965.5
1800,135947.87
1801,135574.46
1802,162228.9
1803,161762.62
1804,140232.1
1805,132829.0
1806,117160.83
1807,147273.0
1808,125159.5
1809,125416.0
1810,151921.37
1811,122077.39
1812,122879.38
1813,124805.25
1814,97456.97
1815,71670.5
1816,97818.0
1817,129428.34
1818,149201.25
1819,118381.7
1820,84299.5
1821,128160.71
1822,154963.19
1823,67306.5
1824,134732.75
1825,144244.48
1826,99641.21
1827,108573.42
1828,142062.68
1829,111850.0
1830,151653.05
1831,170308.4
1832,129832.59
1833,152480.74
1834,133485.43
1835,168914.64
1836,135027.62
1837,100941.4
1838,127664.61
1839,97093.43
1840,154973.67
1841,152611.66
1842,93981.54
1843,140694.83
1844,134303.72
1845,145916.22
1846,153852.5
1847,163777.27
1848,79162.86
1849,136748.12
1850,128270.25
1851,152394.37
1852,127959.43
1853,127545.37
1854,161207.93
1855,158563.16
1856,217229.36
1857,177300.79
1858,162957.45
1859,147540.24
1860,154736.89
1861,147174.56
1862,280374.24
1863,277364.96
1864,277364.96
1865,325869.26
1866,324815.29
1867,238450.38
1868,298426.33
1869,196764.11
1870,263004.96
1871,241632.47
1872,170080.56
1873,229594.53
1874,139967.5
1875,218168.1
1876,199389.0
1877,208939.21
1878,213112.12
1879,134161.0
1880,136914.4
1881,248526.87
1882,251036.58
1883,198958.2
1884,208927.08
1885,257095.1
1886,296709.18
1887,200027.77
1888,287952.77
1889,159122.21
1890,139814.37
1891,141506.3
1892,112926.32
1893,138389.25
1894,131262.94
1895,149796.5
1896,121637.0
1897,118665.5
1898,113701.21
1899,134492.71
1900,131477.5
1901,168019.98
1902,125336.63
1903,224049.62
1904,135506.25
1905,183266.5
1906,162660.34
1907,202293.85
1908,112664.86
1909,131962.35
1910,126308.0
1911,201885.64
1912,257897.5
1913,160981.28
1914,79041.43
1915,297339.11
1916,76855.66
1917,258039.33
1918,136783.33
1919,162051.85
1920,164223.97
1921,403729.44
1922,347808.65
1923,217074.55
1924,230698.2
1925,215890.99
1926,375224.35
1927,139784.5
1928,155764.82
1929,130487.0
1930,135583.53
1931,139603.77
1932,146588.42
1933,169422.0
1934,182010.32
1935,181300.49
1936,190985.9
1937,184611.85
1938,168552.05
1939,247689.98
1940,205627.65
1941,176277.55
1942,191462.1
1943,201930.85
1944,310467.17
1945,354777.5
1946,163181.33
1947,306493.13
1948,169958.96
1949,239228.89
1950,176913.92
1951,259721.38
1952,227730.93
1953,165404.82
1954,196137.4
1955,133391.5
1956,271583.35
1957,166070.05
1958,305070.73
1959,144854.16
1960,120129.16
1961,120217.08
1962,90367.5
1963,97984.0
1964,117312.0
1965,150089.0
1966,146007.7
1967,299682.85
1968,404224.75
1969,383681.92
1970,410981.91
1971,411275.07
1972,354480.49
1973,271009.03
1974,311271.04
1975,485026.0
1976,287588.66
1977,363015.42
1978,354979.63
1979,339819.14
1980,195971.58
1981,353484.54
1982,231535.91
1983,223445.02
1984,170492.5
1985,210460.48
1986,226420.24
1987,178877.11
1988,178453.25
1989,195364.25
1990,224659.62
1991,207723.57
1992,217260.42
1993,171489.53
1994,251461.26
1995,191752.9
1996,253446.7
1997,314023.27
1998,348569.87
1999,239985.78
2000,316740.51
2001,259511.73
2002,238719.14
2003,255328.35
2004,278515.12
2005,230107.66
2006,223659.46
2007,256640.42
2008,204736.26
2009,193695.5
2010,195844.75
2011,150920.76
2012,181908.17
2013,181639.35
2014,191255.5
2015,200180.3
2016,190891.1
2017,205637.5
2018,122796.08
2019,135496.5
2020,122251.0
2021,117426.6
2022,184550.24
2023,154143.68
2024,221200.04
2025,413487.94
2026,185759.74
2027,151772.46
2028,153303.18
2029,172182.0
2030,275520.0
2031,249865.08
2032,261117.58
2033,270669.1
2034,162465.79
2035,213079.67
2036,192573.7
2037,198967.0
2038,334982.09
2039,219568.57
2040,398835.8
2041,279477.46
2042,205438.38
2043,167704.0
2044,168501.05
2045,220866.44
2046,136767.35
2047,160089.75
2048,134731.12
2049,133821.07
2050,181222.3
2051,109442.79
2052,134650.39
2053,142756.5
2054,83311.61
2055,152054.93
2056,146253.5
2057,126189.68
2058,226774.82
2059,120007.77
2060,164901.34
2061,174501.61
2062,139321.25
2063,112786.5
2064,138967.5
2065,125257.36
2066,176835.57
2067,144863.34
2068,138995.63
2069,95971.89
2070,111803.96
2071,95104.92
2072,141336.92
2073,138934.6
2074,171661.27
2075,147564.75
2076,124018.21
2077,146884.75
2078,129130.0
2079,135398.25
2080,119410.5
2081,123154.5
2082,135624.39
2083,147633.5
2084,112935.66
2085,126775.0
2086,139408.13
2087,129083.75
2088,109643.24
2089,82225.5
2090,135409.38
2091,127756.79
2092,144296.65
2093,142812.71
2094,124904.88
2095,149025.9
2096,87522.93
2097,97110.79
2098,150451.05
2099,76239.79
2100,136508.07
2101,136182.71
2102,144760.42
2103,102486.79
2104,135676.87
2105,133218.74
2106,87581.71
2107,262787.91
2108,121742.37
2109,124730.39
2110,126256.84
2111,154475.0
2112,141851.08
2113,121109.54
2114,114648.2
2115,155260.21
2116,117039.86
2117,152453.26
2118,119718.04
2119,104888.15
2120,116331.26
2121,111839.82
2122,102270.71
2123,92153.76
2124,186791.4
2125,136195.68
2126,165350.0
2127,158187.08
2128,136678.63
2129,94733.86
2130,144108.5
2131,161973.23
2132,119647.47
2133,113259.92
2134,121635.84
2135,100115.42
2136,99262.0
2137,118158.25
2138,138970.54
2139,150404.1
2140,138936.84
2141,135410.29
2142,132424.0
2143,149576.48
2144,113984.25
2145,136937.33
2146,158409.5
2147,163506.57
2148,124273.5
2149,135461.5
2150,222625.44
2151,118205.32
2152,178779.84
2153,149333.34
2154,117476.5
2155,133222.33
2156,222664.7
2157,240524.5
2158,231577.35
2159,201732.45
2160,167012.98
2161,259522.65
2162,453332.25
2163,345695.02
2164,262806.37
2165,176160.2
2166,144172.2
2167,209530.36
2168,210180.5
2169,196305.9
2170,215036.53
2171,156114.74
2172,139930.85
2173,172846.63
2174,240687.24
2175,335686.68
2176,316167.48
2177,257355.34
2178,220631.44
2179,144256.33
2180,208599.41
2181,189003.68
2182,224975.83
2183,196961.89
2184,137827.75
2185,129273.11
2186,148006.35
2187,147868.6
2188,151540.06
2189,213827.4
2190,120816.54
2191,123869.77
2192,106210.0
2193,99663.0
2194,113406.43
2195,114545.34
2196,123799.73
2197,113919.83
2198,152998.4
2199,165991.37
2200,131273.41
2201,127566.12
2202,198769.56
2203,155135.09
2204,177005.39
2205,118070.52
2206,135705.8
2207,230759.26
2208,232981.87
2209,190225.2
2210,117445.5
2211,112350.71
2212,109816.09
2213,107123.26
2214,147554.0
2215,101511.84
2216,144847.34
2217,89515.87
2218,102903.57
2219,85724.52
2220,84556.69
2221,295471.09
2222,240825.55
2223,245466.77
2224,216511.57
2225,150668.74
2226,192769.72
2227,197761.66
2228,280624.98
2229,243729.49
2230,158973.6
2231,209737.28
2232,183931.72
2233,174063.62
2234,258960.54
2235,210460.59
2236,287192.96
2237,357124.71
2238,204546.92
2239,121253.52
2240,162819.95
2241,154835.59
2242,135651.0
2243,134943.32
2244,95925.0
2245,94227.5
2246,143274.0
2247,101379.0
2248,124147.6
2249,127207.94
2250,138046.0
2251,144858.32
2252,174789.0
2253,149077.88
2254,179416.82
2255,197401.85
2256,181854.85
2257,201881.73
2258,171895.42
2259,184143.35
2260,149982.0
2261,187803.49
2262,217094.27
2263,325690.97
2264,446843.73
2265,171290.0
2266,289136.44
2267,362855.18
2268,374478.08
2269,166275.65
2270,180312.57
2271,232912.02
2272,202623.9
2273,165980.5
2274,172557.0
2275,172590.32
2276,168150.91
2277,182930.5
2278,159636.37
2279,122993.25
2280,121652.82
2281,178091.29
2282,175307.91
2283,90562.0
2284,108528.08
2285,142170.6
2286,129501.0
2287,342386.82
2288,269467.4
2289,378837.18
2290,405501.16
2291,326614.4
2292,412540.9
2293,455974.7
2294,374763.82
2295,439902.78
2296,294334.26
2297,306068.63
2298,316790.04
2299,399587.83
2300,315251.58
2301,273809.21
2302,239617.49
2303,248380.85
2304,245653.9
2305,184647.0
2306,186049.94
2307,188674.82
2308,221697.23
2309,274179.54
2310,228648.43
2311,194574.37
2312,175911.26
2313,175579.45
2314,178389.79
2315,174314.36
2316,191318.92
2317,181902.42
2318,175707.61
2319,177630.05
2320,177902.04
2321,264178.55
2322,167982.27
2323,173993.3
2324,154096.49
2325,217948.86
2326,158349.87
2327,221956.22
2328,223843.12
2329,185954.0
2330,180130.4
2331,360647.46
2332,375859.02
2333,316466.27
2334,252742.77
2335,248962.7
2336,334440.08
2337,212635.74
2338,292216.34
2339,230598.89
2340,373684.76
2341,221452.36
2342,237915.75
2343,223916.63
2344,229896.06
2345,233425.33
2346,218953.86
2347,209558.15
2348,226902.93
2349,164185.81
2350,272114.04
2351,256994.91
2352,250608.06
2353,210184.89
2354,130717.36
2355,148427.17
2356,149856.85
2357,202054.42
2358,200366.5
2359,123565.02
2360,121304.5
2361,137136.0
2362,267948.49
2363,138919.09
2364,149975.02
2365,218277.36
2366,201435.64
2367,229168.78
2368,205708.24
2369,230206.06
2370,172338.35
2371,170528.0
2372,188659.29
2373,252162.28
2374,277343.18
2375,238458.72
2376,267063.94
2377,352058.58
2378,147598.04
2379,197402.74
2380,146894.5
2381,159431.0
2382,186133.8
2383,207089.9
2384,225590.0
2385,152674.5
2386,138980.5
2387,134743.0
2388,134710.73
2389,134740.6
2390,143258.5
2391,135427.5
2392,115942.84
2393,156357.65
2394,140297.0
2395,204081.2
2396,143842.0
2397,198877.2
2398,120247.0
2399,80476.5
2400,72663.0
2401,118528.0
2402,138319.0
2403,136451.1
2404,152129.29
2405,161134.0
2406,137172.5
2407,132505.0
2408,134659.58
2409,131194.25
2410,167713.74
2411,125566.58
2412,150097.5
2413,138914.71
2414,137855.49
2415,129848.2
2416,125519.25
2417,128793.25
2418,126845.5
2419,135045.68
2420,127088.58
2421,150651.5
2422,122777.11
2423,142087.0
2424,155212.24
2425,187321.02
2426,125497.1
2427,137136.79
2428,170546.33
2429,118188.08
2430,132467.5
2431,115392.18
2432,134224.25
2433,142465.5
2434,141297.27
2435,148922.41
2436,111270.36
2437,115919.43
2438,125518.6
2439,110635.75
2440,118785.26
2441,102520.0
2442,104020.0
2443,115925.92
2444,124088.12
2445,94809.82
2446,144357.66
2447,218746.56
2448,154161.25
2449,119457.75
2450,154580.14
2451,124464.74
2452,222449.87
2453,103385.95
2454,141062.05
2455,111177.76
2456,138693.84
2457,120203.29
2458,112424.79
2459,110606.26
2460,129925.57
2461,119310.7
2462,137800.21
2463,118819.28
2464,171142.57
2465,130040.76
2466,115936.78
2467,136975.01
2468,98549.81
2469,97549.68
2470,193688.48
2471,208276.24
2472,175563.79
2473,126732.76
2474,120361.74
2475,224537.58
2476,114326.54
2477,131346.0
2478,163066.21
2479,116439.0
2480,137721.86
2481,115736.75
2482,134519.9
2483,119740.58
2484,120661.37
2485,125541.16
2486,153959.74
2487,188486.99
2488,138124.15
2489,153897.74
2490,155174.75
2491,102186.93
2492,184414.77
2493,150189.82
2494,165929.5
2495,126169.22
2496,209967.94
2497,146137.37
2498,120345.6
2499,106818.52
2500,128355.37
2501,130007.85
2502,151916.18
2503,113159.76
2504,191769.1
2505,213125.0
2506,259009.19
2507,327819.97
2508,259851.24
2509,220156.75
2510,231508.72
2511,186891.56
2512,211789.38
2513,210955.89
2514,240835.33
2515,148588.75
2516,164967.3
2517,135939.1
2518,141170.37
2519,222347.02
2520,209643.45
2521,195405.0
2522,216632.43
2523,133803.5
2524,139715.25
2525,143751.6
2526,139167.52
2527,114003.0
2528,130194.5
2529,132066.0
2530,117086.96
2531,248436.79
2532,225525.58
2533,201087.1
2534,245189.28
2535,298454.39
2536,224573.12
2537,234716.54
2538,184002.13
2539,188108.5
2540,178036.04
2541,180875.0
2542,161585.94
2543,130304.5
2544,131289.8
2545,128874.25
2546,143845.25
2547,138619.4
2548,161897.14
2549,160686.81
2550,392004.89
2551,140617.43
2552,124546.5
2553,110928.54
2554,126543.2
2555,102151.0
2556,113305.24
2557,118229.08
2558,163297.94
2559,135591.8
2560,127125.04
2561,120062.9
2562,136968.28
2563,151258.68
2564,175837.8
2565,142330.37
2566,154367.94
2567,131184.24
2568,189752.61
2569,189457.24
2570,117308.0
2571,178668.98
2572,188949.56
2573,234613.78
2574,333447.98
2575,124668.71
2576,132632.13
2577,165267.58
2578,96774.0
2579,75833.0
2580,146425.08
2581,135424.74
2582,110252.71
2583,280694.65
2584,166392.44
2585,175546.89
2586,200399.5
2587,208292.27
2588,145224.59
2589,145154.7
2590,224273.28
2591,216151.6
2592,225495.33
2593,243532.58
2594,174463.47
2595,209687.82
2596,331302.86
2597,183778.17
2598,261150.21
2599,320396.59
2600,168575.26
2601,133249.5
2602,84460.0
2603,92666.43
2604,86726.0
2605,84185.0
2606,146556.9
2607,173140.55
2608,205641.24
2609,162035.75
2610,117442.2
2611,163341.5
2612,156345.98
2613,127919.0
2614,127216.83
2615,153097.87
2616,139796.5
2617,179502.74
2618,171614.24
2619,211749.16
2620,191437.0
2621,187349.85
2622,191892.0
2623,247070.36
2624,263978.38
2625,332926.76
2626,167382.89
2627,185415.35
2628,408043.78
2629,465046.56
2630,342781.16
2631,446185.88
2632,405000.59
2633,305519.39
2634,383444.07
2635,154549.24
2636,191076.0
2637,160939.56
2638,255512.69
2639,180275.6
2640,154179.5
2641,110497.5
2642,187801.54
2643,109507.64
2644,126397.21
2645,93022.75
2646,88257.5
2647,92696.0
2648,136213.0
2649,146451.59
2650,140697.2
2651,148359.0
2652,427231.97
2653,258096.14
2654,243436.16
2655,370855.8
2656,329877.75
2657,324790.97
2658,269818.25
2659,304833.61
2660,329529.54
2661,353049.78
2662,357662.11
2663,292914.02
2664,273016.0
2665,322184.37
2666,279868.78
2667,173547.48
2668,179770.85
2669,178016.42
2670,291609.2
2671,181518.07
2672,181211.37
2673,216235.51
2674,214144.27
2675,162724.83
2676,190431.58
2677,196956.08
2678,255031.62
2679,279035.43
2680,269786.62
2681,394916.35
2682,328668.01
2683,497973.38
2684,309444.07
2685,330495.86
2686,264433.74
2687,315108.17
2688,232102.84
2689,211244.52
2690,481571.59
2691,189917.0
2692,136727.74
2693,198855.9
2694,133584.51
2695,196242.4
2696,188466.89
2697,194164.0
2698,196735.6
2699,174485.91
2700,163678.72
2701,156645.84
2702,113504.87
2703,150328.34
2704,144042.31
2705,129897.0
2706,119557.16
2707,122443.66
2708,134742.5
2709,118502.0
2710,128397.5
2711,261280.28
2712,365093.46
2713,166192.01
2714,154698.29
2715,171533.0
2716,149995.57
2717,184472.2
2718,240962.45
2719,158700.87
2720,159490.5
2721,140906.6
2722,168760.87
2723,143882.64
2724,131345.58
2725,131082.0
2726,151206.37
2727,160066.5
2728,162744.5
2729,153767.59
2730,145517.68
2731,113337.0
2732,120210.18
2733,164412.43
2734,145853.94
2735,135453.75
2736,148031.36
2737,122726.16
2738,134944.2
2739,156868.37
2740,130444.91
2741,147443.0
2742,146054.37
2743,151708.87
2744,151669.0
2745,137286.0
2746,133878.75
2747,155734.5
2748,129778.96
2749,131271.5
2750,131497.75
2751,131106.58
2752,218782.55
2753,152045.8
2754,193768.92
2755,129503.37
2756,97027.96
2757,81299.86
2758,87887.26
2759,157566.25
2760,143958.45
2761,152896.75
2762,147238.15
2763,192226.61
2764,170491.87
2765,263013.87
2766,143223.09
2767,102233.51
2768,134140.5
2769,120368.77
2770,151186.1
2771,122056.1
2772,122355.6
2773,160428.34
2774,140310.42
2775,140293.09
2776,141916.04
2777,147045.75
2778,110854.85
2779,132073.79
2780,101061.12
2781,103155.18
2782,98396.76
2783,109314.09
2784,130991.43
2785,143683.09
2786,75985.0
2787,119782.16
2788,90619.46
2789,222148.71
2790,101638.12
2791,116194.16
2792,81614.93
2793,168712.03
2794,99639.76
2795,121184.87
2796,99160.5
2797,196624.46
2798,128689.21
2799,121866.33
2800,73764.72
2801,110715.47
2802,141308.37
2803,159363.57
2804,158053.16
2805,103237.5
2806,95551.76
2807,145092.49
2808,145814.75
2809,134425.93
2810,134112.0
2811,160273.92
2812,144684.5
2813,158814.52
2814,163699.85
2815,104965.0
2816,241358.05
2817,136266.0
2818,136629.8
2819,174064.6
2820,145536.5
2821,105896.86
2822,200441.5
2823,234068.3
2824,167807.5
2825,162279.57
2826,129937.01
2827,140678.37
2828,209856.83
2829,177464.87
2830,227904.49
2831,191960.2
2832,232098.99
2833,295515.18
2834,216631.44
2835,215430.19
2836,199550.25
2837,165841.82
2838,143177.75
2839,183014.0
2840,191272.4
2841,203899.0
2842,220155.44
2843,145061.75
2844,160896.74
2845,123733.0
2846,210833.97
2847,200057.6
2848,228100.74
2849,213872.17
2850,282305.01
2851,229985.6
2852,227299.35
2853,228655.91
2854,138270.6
2855,196302.08
2856,211951.05
2857,192982.95
2858,196604.09
2859,142048.57
2860,128520.5
2861,125206.22
2862,201698.48
2863,123910.25
2864,258972.98
2865,140632.93
2866,134939.25
2867,101840.08
2868,117463.02
2869,130723.82
2870,165131.5
2871,113169.34
2872,70890.0
2873,114152.91
2874,141778.37
2875,120430.67
2876,157162.74
2877,142508.45
2878,167361.77
2879,145496.68
2880,110864.58
2881,161685.58
2882,165979.5
2883,169472.85
2884,185291.25
2885,189958.98
2886,200591.74
2887,105566.22
2888,120275.22
2889,69494.86
2890,84048.5
2891,136306.84
2892,68396.5
2893,115382.65
2894,70129.02
2895,302305.81
2896,267763.57
2897,198765.87
2898,155989.35
2899,225419.61
2900,163713.9
2901,203957.86
2902,181820.24
2903,345176.15
2904,354897.72
2905,144418.24
2906,198593.19
2907,117904.94
2908,127901.0
2909,143181.3
2910,89067.0
2911,84821.0
2912,152347.0
2913,86807.5
2914,82988.0
2915,86414.0
2916,84633.0
2917,152577.37
2918,122451.33
2919,226490.03
