Id,SalePrice
1676,190671.22
1677,207989.49
1678,444855.39
1679,381968.73
1680,324476.62
1681,263983.24
1682,300201.59
1683,186648.1
1684,169086.9
1685,173506.1
1686,167349.91
1687,167399.69
1688,187249.37
1689,190938.35
1690,186595.54
1691,175213.31
1692,264201.84
1693,171366.75
1694,186163.5
1695,170452.0
1696,262589.37
1697,173413.6
1698,355734.11
1699,325977.94
1700,236291.22
1701,265697.92
1702,259283.15
1703,257243.79
1704,302876.59
1705,234640.53
1706,428342.82
1707,212156.96
1708,214694.1
1709,287272.12
1710,218667.31
1711,262600.91
1712,239114.72
1713,244655.32
1714,220656.6
1715,203150.85
1716,175604.75
1717,166063.85
1718,140627.72
1719,208337.35
1720,253144.62
1721,168403.2
1722,136713.75
1723,158895.87
1724,209141.11
1725,227385.42
1726,188806.12
1727,171224.67
1728,185864.36
1729,160931.47
1730,176465.68
1731,122825.0
1732,131011.33
1733,126051.32
1734,132701.0
1735,132906.0
1736,119787.0
1737,377547.75
1738,222282.88
1739,279828.87
1740,187943.42
1741,179126.79
1742,171565.33
1743,175626.0
1744,319006.75
1745,226473.88
1746,274412.02
1747,220850.99
1748,213137.3
1749,163173.0
1750,148120.46
1751,229072.12
1752,122976.5
1753,150059.74
1754,221440.27
1755,163700.9
1756,125628.81
1757,119941.66
1758,148019.0
1759,177680.5
1760,160257.0
1761,152909.14
1762,173130.1
1763,166791.7
1764,117640.2
1765,169157.74
1766,171465.0
1767,206619.0
1768,139440.5
1769,165938.67
1770,140753.32
1771,138480.3
1772,138879.34
1773,144022.21
1774,135621.75
1775,131392.25
1776,127335.69
1777,117494.0
1778,126640.8
1779,125946.14
1780,177988.92
1781,130265.09
1782,101185.69
1783,128080.58
1784,100649.91
1785,115154.71
1786,151209.29
1787,167833.41
1788,60264.98
1789,100995.86
1790,83975.44
1791,171693.55
1792,156658.84
1793,138963.51
1794,141395.05
1795,138473.75
1796,131389.64
1797,117028.29
1798,125954.75
1799,116451.0
1800,134006.0
1801,129557.0
1802,159328.66
1803,156045.55
1804,140268.2
1805,136529.0
1806,112525.84
1807,142871.0
1808,128112.26
1809,126715.0
1810,146332.86
1811,121251.0
1812,115484.0
1813,124716.04
1814,101777.06
1815,64751.87
1816,99751.56
1817,127269.87
1818,134483.2
1819,114430.31666666668
1820,85555.93
1821,121668.89
1822,149033.41
1823,59400.52
1824,130860.75
1825,138971.5
1826,103819.88
1827,109522.41
1828,137106.18
1829,111988.74
1830,142602.37
1831,170270.15
1832,115554.43
1833,144893.5
1834,130396.4
1835,177311.25
1836,125634.55
1837,104791.93
1838,133957.76
1839,89848.94
1840,171005.62
1841,155833.28
1842,97206.69
1843,142110.0
1844,141396.3
1845,145949.27
1846,154366.0
1847,153556.04
1848,64827.31
1849,135441.5
1850,129242.0
1851,147207.18
1852,126749.75
1853,132493.14
1854,163263.76
1855,149433.62
1856,216461.55
1857,185487.46
1858,165118.8
1859,149579.87
1860,153602.8
1861,149675.87
1862,282449.55
1863,281183.08
1864,281183.08
1865,326623.35
1866,321119.72
1867,245651.86
1868,307775.06
1869,198337.99
1870,253370.34
1871,241440.31
1872,171617.75
1873,228049.63
1874,142094.1
1875,205983.4
1876,195497.25
1877,206857.76
1878,211893.24
1879,134388.6
1880,137581.0
1881,237144.01
1882,265984.0
1883,198325.5
1884,222093.13
1885,258437.08
1886,305493.88
1887,195592.54
1888,288603.44
1889,162391.07
1890,141040.34
1891,142842.53
1892,114521.16
1893,137140.0
1894,131830.4
1895,148175.5
1896,122373.0
1897,117575.0
1898,108777.83
1899,128368.68
1900,142756.34
1901,173005.68
1902,130220.86
1903,232653.12
1904,138169.4
1905,177359.15
1906,153873.34
1907,199797.44
1908,117828.16666666669
1909,134870.53
1910,125305.82
1911,200382.8
1912,268866.48
1913,154390.27
1914,70873.3
1915,333465.0
1916,69598.16
1917,264205.6
1918,135825.1666666667
1919,159525.55
1920,169061.41
1921,407635.94
1922,313633.65
1923,205383.75
1924,234243.72
1925,224756.19
1926,370750.72
1927,139977.5
1928,160524.22
1929,127472.66
1930,134403.8
1931,142267.3
1932,137079.03
1933,167364.83
1934,185083.67
1935,175637.36
1936,192343.82
1937,183894.55
1938,169410.69
1939,246347.62
1940,202646.86
1941,178008.75
1942,186808.45
1943,197974.84
1944,312244.64
1945,368639.47
1946,151846.71
1947,308885.5
1948,163503.44
1949,248081.52
1950,179505.22
1951,282050.0
1952,240663.29
1953,166172.75
1954,211957.0
1955,132481.09
1956,269235.49
1957,169594.19
1958,317416.52
1959,145031.7
1960,119791.75
1961,122858.26
1962,89606.0
1963,101765.0
1964,113780.7
1965,148734.55
1966,154795.15
1967,288528.75
1968,384346.19
1969,363469.52
1970,422859.91
1971,440717.31
1972,367816.01
1973,270091.82
1974,310876.83
1975,449649.79
1976,274933.67
1977,362107.8
1978,367755.3
1979,325691.3
1980,196335.23
1981,335113.39
1982,230769.74
1983,222764.79
1984,167492.01
1985,205294.14
1986,218508.92
1987,186277.79
1988,177784.3
1989,185822.83
1990,220064.0
1991,210410.23
1992,215357.5
1993,174173.07
1994,249660.6
1995,185356.1
1996,250128.47
1997,333465.97
1998,359550.22
1999,250622.13
2000,311011.41
2001,264458.13
2002,236925.84
2003,259434.3
2004,268573.56
2005,229451.36
2006,225650.37
2007,250692.41
2008,204063.73
2009,194295.0
2010,191084.05
2011,146522.02
2012,183044.41
2013,183577.3
2014,187129.9
2015,199252.8
2016,192786.5
2017,209079.05
2018,124148.21
2019,135668.1
2020,121440.0
2021,117448.08
2022,181193.35
2023,154197.68
2024,221951.56
2025,373929.34
2026,183869.59
2027,153317.63
2028,151476.28
2029,170858.33
2030,287934.22
2031,267078.67
2032,277872.04
2033,277063.94
2034,164614.35
2035,213991.71
2036,187665.0
2037,192591.56
2038,339927.65
2039,212947.0
2040,396111.22
2041,280937.43
2042,202399.71
2043,167913.4
2044,169118.74
2045,229980.32
2046,135752.75
2047,155218.5
2048,133547.83
2049,136948.1
2050,175460.6
2051,112310.44
2052,137472.3
2053,143209.5
2054,91858.69
2055,158389.5
2056,133595.75
2057,128733.5
2058,219243.9
2059,127804.45
2060,159278.0
2061,175940.5
2062,138311.0
2063,111882.59
2064,137071.5
2065,123354.43
2066,176358.77
2067,133555.5
2068,139232.5
2069,96083.01
2070,112502.51
2071,95488.05
2072,140681.5
2073,138662.0
2074,178513.97
2075,147521.25
2076,122277.76
2077,150471.5
2078,133068.5
2079,133393.55
2080,118179.25
2081,120596.0
2082,135863.05
2083,151364.68
2084,110602.84
2085,132887.25
2086,122319.25
2087,120171.51
2088,112137.83
2089,87710.91
2090,132294.13
2091,126845.99
2092,143798.25
2093,144082.86
2094,132805.93
2095,150705.0
2096,88554.02
2097,99474.08
2098,146998.26
2099,61961.89
2100,125779.5
2101,129848.79
2102,139868.05
2103,108482.0
2104,132892.39
2105,129093.78
2106,85517.22
2107,261800.35
2108,118956.87
2109,119371.91
2110,122091.6
2111,159469.5
2112,136979.14
2113,117592.0
2114,111043.12
2115,144265.52
2116,113531.93
2117,141997.27
2118,120521.5
2119,106957.25
2120,114159.66
2121,116439.66
2122,106384.0
2123,91299.97
2124,189342.79
2125,132885.0
2126,161014.75
2127,151146.5
2128,123513.34
2129,101304.04
2130,144923.75
2131,149880.84
2132,120529.09
2133,116389.66
2134,117315.6
2135,102938.77
2136,85909.93
2137,120249.2
2138,134493.09
2139,150102.0
2140,136286.0
2141,142464.6
2142,135414.0
2143,144241.62
2144,112296.05
2145,136600.0
2146,150975.07
2147,172701.92
2148,128814.0
2149,133429.59
2150,241879.44
2151,126034.16
2152,174190.68
2153,153391.84
2154,114621.74
2155,127213.21
2156,221527.15
2157,241312.27
2158,233454.41
2159,219318.55
2160,173287.48
2161,255802.19
2162,459788.37
2163,333582.26
2164,256578.6
2165,180482.2
2166,144306.87
2167,202267.18
2168,208142.4
2169,196025.3
2170,221961.05
2171,146167.48
2172,139891.0
2173,165139.1
2174,242650.17
2175,322588.3
2176,318297.32
2177,258576.58
2178,225877.79
2179,146527.6666666667
2180,193916.57
2181,193631.38
2182,231962.06
2183,197130.39
2184,139456.25
2185,137951.6
2186,146299.84
2187,147755.0
2188,155859.44
2189,208283.4
2190,116142.02
2191,119203.11
2192,99816.43
2193,95293.43
2194,102142.26
2195,116325.74
2196,119528.74
2197,113707.22
2198,152355.25
2199,160297.0
2200,133288.62
2201,132664.0
2202,185620.0
2203,158244.87
2204,172115.68
2205,120853.78
2206,134803.5
2207,230178.68
2208,234803.97
2209,191940.88
2210,122020.53333333333
2211,115122.0
2212,114705.04
2213,103369.82
2214,144245.24
2215,104230.97
2216,148798.93
2217,82727.28
2218,97641.8
2219,81214.05
2220,85724.0
2221,335223.94
2222,248079.3
2223,257468.08
2224,222821.51
2225,159513.6
2226,188989.0
2227,199363.18
2228,275076.97
2229,240320.82
2230,163106.79
2231,210565.29
2232,181934.77
2233,173244.36
2234,255392.24
2235,202963.61
2236,287321.26
2237,348401.65
2238,205528.63
2239,130328.0
2240,168291.95
2241,150204.52
2242,137816.71
2243,135408.34
2244,98636.0
2245,95369.83
2246,139714.09
2247,104132.0
2248,125709.5
2249,125900.0
2250,136093.82
2251,125818.18
2252,178911.5
2253,154760.1
2254,182457.57
2255,195610.5
2256,182708.82
2257,201370.4
2258,175949.34
2259,180429.0
2260,148334.67
2261,186176.0
2262,212703.56
2263,331949.29
2264,459718.44
2265,169212.79
2266,279749.56
2267,346790.79
2268,381421.38
2269,165543.22
2270,183945.66
2271,243521.37
2272,206220.18
2273,165630.0
2274,169867.12
2275,172515.35
2276,171618.59
2277,186649.0
2278,161265.05
2279,122528.0
2280,120111.9
2281,176222.74
2282,176940.24
2283,94445.0
2284,107150.49
2285,151165.64
2286,129356.0
2287,330111.85
2288,270051.15
2289,389771.87
2290,410975.4
2291,305593.45
2292,411570.72
2293,443397.03
2294,418375.95
2295,432779.18
2296,290519.27
2297,300920.67
2298,317770.71
2299,367466.07
2300,321643.48
2301,270093.19
2302,232476.65
2303,250384.34
2304,246611.43
2305,182244.12
2306,183408.03
2307,187350.95
2308,219940.38
2309,282091.79
2310,225233.68
2311,197200.58
2312,177939.99
2313,174891.4
2314,178538.61
2315,172787.21
2316,188642.46
2317,176932.96
2318,171875.2
2319,176043.81
2320,178221.74
2321,257803.14
2322,167339.07
2323,181340.55
2324,167071.5
2325,217705.53
2326,167485.12
2327,213257.0
2328,217071.24
2329,182784.4
2330,178244.3
2331,350035.74
2332,395702.58
2333,315739.34
2334,260395.59
2335,249273.76
2336,341395.84
2337,209187.69
2338,287978.88
2339,241369.23
2340,370852.11
2341,220368.41
2342,243599.21
2343,221496.54
2344,236417.89
2345,241211.44
2346,219906.8
2347,200220.85
2348,232368.29
2349,167089.68
2350,267818.48
2351,241352.18
2352,242957.44
2353,203328.3
2354,133134.9
2355,155828.95
2356,150916.37
2357,201606.52
2358,197639.6
2359,115899.25
2360,122392.5
2361,138631.5
2362,264495.75
2363,142914.6
2364,153859.6
2365,220229.69
2366,189338.65
2367,232083.46
2368,206262.15
2369,221864.2
2370,170801.83
2371,169846.33
2372,177005.2
2373,253731.04
2374,294134.29
2375,242615.24
2376,272544.31
2377,339059.88
2378,140846.9
2379,203966.22
2380,140886.97
2381,159292.5
2382,192008.19
2383,213169.88
2384,235112.87
2385,157992.5
2386,139587.25
2387,136558.96
2388,129925.08
2389,132664.87
2390,140381.08
2391,134823.2
2392,115228.92
2393,160540.06
2394,146551.0
2395,200363.2
2396,144560.0
2397,197739.56
2398,126169.5
2399,67340.16
2400,62251.65
2401,119032.0
2402,136314.25
2403,133413.5
2404,150672.04
2405,160179.5
2406,136618.75
2407,129285.76
2408,136208.0
2409,132248.5
2410,169212.5
2411,122837.74
2412,152407.0
2413,135649.75
2414,133733.08
2415,130026.35
2416,127169.5
2417,129513.5
2418,124127.5
2419,126950.18
2420,127724.83
2421,148188.84
2422,124345.83
2423,130026.25
2424,155551.78
2425,178930.8
2426,129797.99
2427,131979.61
2428,175004.61
2429,114309.49
2430,128904.83
2431,112302.85
2432,135182.0
2433,143216.25
2434,145552.5
2435,156417.93
2436,111937.7
2437,113130.23
2438,123081.69
2439,114419.61
2440,122982.71
2441,106115.34
2442,107328.8
2443,115618.41
2444,125911.26
2445,94213.85
2446,133169.48
2447,226346.05
2448,147507.34
2449,117823.83
2450,152256.5
2451,121741.92
2452,233558.08
2453,106136.44
2454,131493.63
2455,110712.75
2456,137747.52
2457,119741.87
2458,113134.75
2459,111911.0
2460,136026.56
2461,114477.04
2462,131268.5
2463,118876.0
2464,155238.58
2465,129764.25
2466,118233.33
2467,149733.68
2468,99258.55
2469,92580.2
2470,187991.64
2471,201286.44
2472,164517.53
2473,125736.59
2474,108530.62
2475,230075.74
2476,113188.58
2477,133081.5
2478,162251.5
2479,115595.18
2480,140999.33
2481,119497.77
2482,134468.8
2483,118353.5
2484,123357.21
2485,123299.0
2486,156080.34
2487,190048.6
2488,144707.24
2489,149051.03
2490,154921.5
2491,101421.31
2492,187092.22
2493,145791.33
2494,166661.24
2495,120487.71
2496,221924.94
2497,143755.59
2498,116940.08
2499,102634.86
2500,130728.3
2501,130654.34
2502,144227.57
2503,109798.24
2504,186221.39
2505,215911.0
2506,259340.47
2507,309091.37
2508,261838.6
2509,221737.18
2510,229297.55
2511,187080.37
2512,217524.43
2513,219336.0
2514,239716.61
2515,147343.87
2516,159734.71
2517,133577.33
2518,141322.5
2519,227594.87
2520,210485.3
2521,195381.65
2522,217067.36
2523,132363.5
2524,142597.24
2525,148524.55
2526,139509.36
2527,114067.59
2528,130507.0
2529,132122.7
2530,118093.5
2531,244414.46
2532,230555.43
2533,199287.9
2534,242437.71
2535,316033.27
2536,231244.75
2537,232540.04
2538,185730.05
2539,187420.94
2540,174316.06
2541,180109.1
2542,166330.14
2543,131249.38
2544,137470.25
2545,128302.76
2546,145089.0
2547,140026.87
2548,171849.5
2549,161350.75
2550,379298.86
2551,144839.69
2552,122216.52
2553,109203.52
2554,123821.3
2555,104888.26
2556,105892.15
2557,117140.5
2558,162032.29
2559,137372.18
2560,125038.9
2561,135386.04
2562,129302.41
2563,142790.92
2564,172212.65
2565,140042.33
2566,149110.02
2567,136183.5
2568,178622.5
2569,182990.4
2570,121931.2
2571,179323.49
2572,186234.93
2573,251691.44
2574,306334.14
2575,123447.0
2576,132747.37
2577,158542.2
2578,100427.64
2579,78958.94
2580,140309.68
2581,133852.61
2582,117682.21
2583,285789.67
2584,160231.24
2585,176138.62
2586,201155.66
2587,210388.4
2588,146662.3333333333
2589,145815.29
2590,223688.84
2591,215037.5
2592,225743.33
2593,244692.44
2594,173739.11
2595,210231.38
2596,335212.12
2597,181839.87
2598,271827.26
2599,318751.14
2600,158630.36
2601,136256.07
2602,87365.0
2603,93667.5
2604,86526.0
2605,85833.0
2606,144650.9
2607,176862.67
2608,211342.22
2609,161375.35
2610,115902.6
2611,151875.43
2612,152926.86
2613,129040.0
2614,125736.49
2615,149984.0
2616,142085.18
2617,173481.0
2618,179457.8
2619,227141.05
2620,189119.0
2621,187619.2
2622,190770.6
2623,258778.99
2624,269980.06
2625,319569.92
2626,169419.96
2627,185938.0
2628,406816.19
2629,549891.26
2630,347933.26
2631,443833.23
2632,410230.72
2633,312580.56
2634,382243.46
2635,149808.37
2636,200150.53
2637,165336.42
2638,259430.42
2639,183693.4
2640,155252.25
2641,106583.08
2642,189638.22
2643,113963.73
2644,125884.33
2645,97126.0
2646,92238.0
2647,99404.0
2648,141143.1
2649,138363.12
2650,149693.39
2651,151525.9
2652,431319.39
2653,253720.64
2654,240291.66
2655,372647.84
2656,336346.82
2657,323083.09
2658,268944.31
2659,297710.53
2660,320894.16
2661,338245.18
2662,349684.8
2663,283961.01
2664,280159.46
2665,310370.18
2666,288941.73
2667,170094.34
2668,178574.13
2669,173519.36
2670,289756.07
2671,179706.29
2672,179367.96
2673,210073.94
2674,203994.54
2675,166142.47
2676,187825.95
2677,198145.38
2678,263407.23
2679,281643.71
2680,272923.16
2681,395905.5
2682,346656.28
2683,510976.96
2684,309458.07
2685,351523.44
2686,268098.94
2687,315983.71
2688,228398.7
2689,215381.33
2690,460356.29
2691,186965.8
2692,137792.89
2693,193654.64
2694,133086.82
2695,192674.62
2696,187668.54
2697,194067.6
2698,201401.78
2699,179572.36
2700,167024.54
2701,154488.8
2702,116601.0
2703,152360.6
2704,141454.6
2705,128633.5
2706,120248.66
2707,121687.58
2708,135669.5
2709,117452.0
2710,127338.5
2711,277172.9
2712,358814.33
2713,169560.15
2714,149997.54
2715,171772.25
2716,164926.24
2717,181051.7
2718,234838.96
2719,160966.42
2720,167911.89
2721,142246.1
2722,164138.35
2723,144165.6
2724,130388.0
2725,137202.0
2726,147142.5
2727,157064.0
2728,164916.0
2729,150891.83
2730,145593.0
2731,116888.0
2732,116977.64
2733,164264.0
2734,139059.0
2735,131799.0
2736,140502.72
2737,121393.58
2738,136079.4
2739,160326.5
2740,136883.05
2741,150100.0
2742,148892.21
2743,155004.5
2744,147735.5
2745,139018.5
2746,132354.5
2747,156781.9
2748,127910.58
2749,130799.0
2750,135263.62
2751,130321.33
2752,227203.67
2753,151337.29
2754,198131.74
2755,123116.58
2756,93896.11
2757,77755.16
2758,90271.37
2759,153027.0
2760,143867.15
2761,149650.75
2762,146754.75
2763,190942.0
2764,171774.13
2765,275292.95
2766,139724.18
2767,100737.38
2768,132358.15
2769,121126.2
2770,155114.0
2771,121389.08
2772,124640.75
2773,152321.8
2774,139194.34
2775,136903.89
2776,141836.66
2777,150075.91
2778,119409.54
2779,124940.99
2780,108148.2
2781,105538.6
2782,102843.76
2783,107662.85
2784,128504.3
2785,142527.79
2786,76623.33
2787,118949.26
2788,88983.71
2789,218093.35
2790,102842.35
2791,120044.0
2792,80305.44
2793,153462.62
2794,102758.43
2795,116271.45
2796,105024.58
2797,186753.37
2798,130721.1
2799,121947.59
2800,77613.62
2801,112709.73
2802,136718.68
2803,153188.8
2804,159899.58
2805,100521.5
2806,91298.87
2807,152222.75
2808,149682.25
2809,132559.0
2810,137181.75
2811,159420.5
2812,145827.29
2813,155546.1
2814,164033.3
2815,105452.58
2816,244367.39
2817,134926.58
2818,130859.09
2819,179076.55
2820,142349.08
2821,106133.97
2822,193378.2
2823,231219.4
2824,170514.5
2825,158338.5
2826,134633.8
2827,142958.68
2828,209699.24
2829,174561.0
2830,232607.22
2831,192434.06
2832,220035.74
2833,281751.59
2834,217901.18
2835,218936.43
2836,195610.64
2837,169119.72
2838,144014.0
2839,182768.9
2840,195147.27
2841,205930.75
2842,223860.69
2843,149139.14
2844,158665.34
2845,124162.5
2846,216027.4
2847,203635.5
2848,222650.59
2849,214712.78
2850,290519.37
2851,233646.6
2852,229685.43
2853,235295.76
2854,140704.93333333332
2855,200320.25
2856,214835.65
2857,191019.56
2858,197873.91
2859,144413.04
2860,126321.0
2861,127203.56
2862,193551.3
2863,120746.5
2864,260823.89
2865,142255.26
2866,132679.9
2867,97833.76
2868,117938.06
2869,126675.61
2870,167816.4
2871,106076.0
2872,62566.25
2873,112443.65
2874,138958.68
2875,118399.69
2876,156127.78
2877,143095.29
2878,165461.99
2879,143772.84
2880,107304.61
2881,149280.31
2882,167866.87
2883,167316.0
2884,176851.18
2885,184095.37
2886,202727.0
2887,108444.68
2888,121159.0
2889,62245.65
2890,85203.78
2891,134406.25
2892,61004.77
2893,114036.54
2894,67569.97
2895,311266.46
2896,278609.53
2897,195887.7
2898,152405.5
2899,229722.46
2900,158823.12
2901,189421.72
2902,186409.66
2903,338003.8
2904,357401.45
2905,127763.64
2906,201715.74
2907,114504.04
2908,129283.83
2909,142313.65
2910,83287.5
2911,89504.0
2912,153568.5
2913,90100.49
2914,86209.0
2915,86069.0
2916,90028.0
2917,154001.46
2918,112397.75
2919,233156.89
